timestamp,sensor_id,ldr_raw,ldr_lux,is_daylight,room_lights_on,current_a,current_adc,voltage_v,power_w,energy_kwh,indoor_temperature_c,indoor_humidity_pct,outdoor_temperature_c,data_quality
2025-12-30 01:40:32.240523,ESP32_NODE_001,608.0,595.0895999820566,False,True,1.5574655951893173,543,230,358.21708689354296,0.029851423907795247,23.1,72.1,18.39529370787703,good
2025-12-30 01:45:32.240523,ESP32_NODE_001,634.0,620.3622687617597,False,True,1.1221636444254202,534,230,258.0976382178466,0.021508136518153885,22.4,69.4,17.08899202408443,good
2025-12-30 01:50:32.240523,ESP32_NODE_001,607.0,593.6275648410823,False,True,0.925426634683797,530,230,212.84812597727333,0.01773734383143944,22.0,68.1,17.987209797426697,good
2025-12-30 01:55:32.240523,ESP32_NODE_001,623.0,609.451627462282,False,True,1.0322787609972413,532,230,237.42411502936548,0.01978534291911379,22.1,72.7,16.55187872789045,good
2025-12-30 02:00:32.240523,ESP32_NODE_001,618.0,604.6903311765019,False,True,0.9696435465677551,531,230,223.01801571058368,0.01858483464254864,23.1,73.7,19.27033370900006,good
2025-12-30 02:05:32.240523,ESP32_NODE_001,660.0,645.5625446549653,False,True,1.0858488780062057,533,230,249.7452419414273,0.02081210349511894,21.3,80.3,16.04586628656455,good
2025-12-30 02:10:32.240523,ESP32_NODE_001,626.0,612.7776473100314,False,True,1.0423947427202591,532,230,239.7507908256596,0.019979232568804968,21.3,74.6,14.673056081762333,good
2025-12-30 02:15:32.240523,ESP32_NODE_001,627.0,613.4268974745913,False,True,1.2595440257921995,537,230,289.6951259322059,0.02414126049435049,21.1,74.4,17.11944336387986,good
2025-12-30 02:20:32.240523,ESP32_NODE_001,646.0,631.7127298549672,False,True,1.577472233497789,543,230,362.8186137044915,0.03023488447537429,21.1,74.5,15.568705949443757,good
2025-12-30 02:25:32.240523,ESP32_NODE_001,582.0,569.6537405217499,False,True,0.9687833056785236,531,230,222.82016030606042,0.0185683466921717,21.9,71.1,15.536283607616442,good
2025-12-30 02:30:32.240523,ESP32_NODE_001,592.0,579.6603138100498,False,True,1.2356908176557782,536,230,284.208888060829,0.023684074005069083,21.5,77.3,17.156055627050144,good
2025-12-30 02:35:32.240523,ESP32_NODE_001,594.0,580.9468315956797,False,True,0.5904328860881445,523,230,135.79956380027323,0.011316630316689434,21.7,65.7,16.52270939503398,good
2025-12-30 02:40:32.240523,ESP32_NODE_001,610.0,596.485005406827,False,True,0.7628879576872969,527,230,175.4642302680783,0.014622019189006526,22.5,76.2,19.13758451335571,good
2025-12-30 02:45:32.240523,ESP32_NODE_001,573.0,561.000980558567,False,True,1.4777364923929026,541,230,339.8793932503676,0.028323282770863968,21.1,75.3,15.746020761347229,good
2025-12-30 02:50:32.240523,ESP32_NODE_001,649.0,634.5026901095079,False,True,1.0148042676932996,532,230,233.4049815694589,0.01945041513078824,21.6,75.8,16.677340623772384,good
2025-12-30 02:55:32.240523,ESP32_NODE_001,678.0,663.2221586248571,False,True,1.0881661146868529,533,230,250.27820637797615,0.020856517198164677,23.1,74.4,19.560823793756573,good
2025-12-30 03:00:32.240523,ESP32_NODE_001,638.0,623.8273140296988,False,True,1.010053203414418,532,230,232.31223678531614,0.01935935306544301,22.9,77.7,22.129977128490964,good
2025-12-30 03:05:32.240523,ESP32_NODE_001,599.0,585.5748156706876,False,True,1.3509051224874578,539,230,310.7081781721153,0.02589234818100961,22.3,77.1,19.193704577348566,good
2025-12-30 03:10:32.240523,ESP32_NODE_001,614.0,600.225779178426,False,True,0.955769623651438,531,230,219.82701343983075,0.01831891778665256,21.2,77.9,16.85146601699288,good
2025-12-30 03:15:32.240523,ESP32_NODE_001,630.0,616.2854507595157,False,True,0.8846605193411047,529,230,203.4719194484541,0.01695599328737117,22.0,77.1,18.517874257609733,good
2025-12-30 03:20:32.240523,ESP32_NODE_001,674.0,658.8895439172859,False,True,1.1686472539533552,535,230,268.7888684092717,0.022399072367439307,22.4,74.4,18.10781442903364,good
2025-12-30 03:25:32.240523,ESP32_NODE_001,638.0,624.0998517388471,False,True,1.4539728337137607,541,230,334.413751754165,0.027867812646180413,22.7,74.5,21.530478121892,good
2025-12-30 03:30:32.240523,ESP32_NODE_001,186.0,181.92807695008892,False,True,0.8906085705643271,529,230,204.83997122979522,0.017069997602482935,21.8,77.3,17.585526579293642,good
2025-12-30 03:35:32.240523,ESP32_NODE_001,657.0,643.1581706373063,False,True,0.9173249367537049,530,230,210.98473545335213,0.017582061287779345,21.8,76.2,18.480459562447468,good
2025-12-30 03:40:32.240523,ESP32_NODE_001,658.0,643.3541150318712,False,True,1.2140190639149395,536,230,279.2243847004361,0.02326869872503634,22.3,76.5,17.888901756041705,good
2025-12-30 03:45:32.240523,ESP32_NODE_001,675.0,660.1137296058187,False,True,1.1205808482794994,534,230,257.73359510428486,0.021477799592023734,23.8,74.4,22.289368652190916,good
2025-12-30 03:50:32.240523,ESP32_NODE_001,662.0,647.2498748430747,False,True,0.9554437130434831,531,230,219.7520540000011,0.018312671166666756,23.2,71.3,19.997095483168675,good
2025-12-30 03:55:32.240523,ESP32_NODE_001,645.0,631.1092067530881,False,True,1.036070359675933,532,230,238.2961827254646,0.01985801522712205,21.9,81.7,18.197220186743767,good
2025-12-30 04:00:32.240523,ESP32_NODE_001,679.0,663.8453478748839,False,True,0.666268979694971,525,230,153.24186532984334,0.01277015544415361,21.8,74.1,17.985164553063793,good
2025-12-30 04:05:32.240523,ESP32_NODE_001,690.0,675.1063553073259,False,True,0.5450170792886362,522,230,125.35392823638632,0.010446160686365526,22.9,69.1,20.118560270041584,good
2025-12-30 04:10:32.240523,ESP32_NODE_001,711.0,695.8960902722996,False,True,0.9090764544530004,530,230,209.0875845241901,0.017423965377015842,21.4,73.6,20.784446146140116,good
2025-12-30 04:15:32.240523,ESP32_NODE_001,693.0,677.8707905978789,False,True,1.0393953019075477,532,230,239.06091943873597,0.01992174328656133,22.3,75.4,18.970799508820274,good
2025-12-30 04:20:32.240523,ESP32_NODE_001,654.0,639.9390413714134,False,True,0.33720739654952137,518,230,77.55770120638991,0.006463141767199159,23.3,72.4,22.155994252721715,good
2025-12-30 04:25:32.240523,ESP32_NODE_001,714.0,698.8789869328177,False,True,1.4508588611631954,541,230,333.69753806753494,0.027808128172294576,24.5,76.2,21.472767156138982,good
2025-12-30 04:30:32.240523,ESP32_NODE_001,731.0,715.2167664077127,False,True,0.8004848677767094,528,230,184.11151958864315,0.015342626632386927,21.9,77.2,15.934911726005456,good
2025-12-30 04:35:32.240523,ESP32_NODE_001,745.0,728.2863567005221,False,True,0.9025434875580833,530,230,207.58500213835916,0.017298750178196595,22.7,74.7,19.889394439818222,good
2025-12-30 04:40:32.240523,ESP32_NODE_001,674.0,659.7966529680937,False,True,0.7875372136838753,527,230,181.13355914729132,0.015094463262274276,22.6,72.7,18.168733723338896,good
2025-12-30 04:45:32.240523,ESP32_NODE_001,723.0,707.2538987299505,False,True,0.9727173484052974,531,230,223.7249901332184,0.018643749177768197,21.4,78.9,20.07972591568679,good
2025-12-30 04:50:32.240523,ESP32_NODE_001,683.0,667.9223428717146,False,True,0.9615602721601946,531,230,221.15886259684476,0.018429905216403728,23.2,77.9,21.942906384443955,good
2025-12-30 04:55:32.240523,ESP32_NODE_001,728.0,712.5555943886018,False,True,0.8138210172043435,528,230,187.178833956999,0.01559823616308325,24.9,75.6,22.966293975490384,good
2025-12-30 05:00:32.240523,ESP32_NODE_001,706.0,690.5512919550094,False,True,1.0914408821447856,533,230,251.0314028933007,0.020919283574441727,24.3,73.6,24.880825056355054,good
2025-12-30 05:05:32.240523,ESP32_NODE_001,744.0,728.2296025833854,False,True,0.5401735808131573,522,230,124.23992358702617,0.010353326965585514,23.2,80.6,22.864818433799734,good
2025-12-30 05:10:32.240523,ESP32_NODE_001,794.0,776.207227752356,False,True,1.1130234882163537,534,230,255.99540228976133,0.02133295019081344,24.9,68.6,26.772656717413494,good
2025-12-30 05:15:32.240523,ESP32_NODE_001,744.0,727.3701338015957,False,True,1.126101276517828,534,230,259.00329359910046,0.021583607799925037,23.1,79.2,22.50044637146218,good
2025-12-30 05:20:32.240523,ESP32_NODE_001,751.0,734.3470863834361,False,True,1.2520254561964297,537,230,287.9658549251788,0.02399715457709823,23.3,72.1,22.68607701435281,good
2025-12-30 05:25:32.240523,ESP32_NODE_001,772.0,754.6880094659855,False,True,0.9428416989495336,530,230,216.85359075839273,0.018071132563199394,24.2,74.0,22.355925273860674,good
2025-12-30 05:30:32.240523,ESP32_NODE_001,822.0,804.2205481228686,False,True,1.5359453997754142,542,230,353.26744194834527,0.029438953495695436,22.8,78.5,22.5740045260102,good
2025-12-30 05:35:32.240523,ESP32_NODE_001,737.0,721.3446393189728,False,True,0.9291746265722888,530,230,213.71016411162643,0.017809180342635535,23.7,72.5,22.281164657023087,good
2025-12-30 05:40:32.240523,ESP32_NODE_001,755.0,738.1947268129096,False,True,0.7025442755236626,526,230,161.5851833704424,0.013465431947536865,23.6,74.4,22.185690375346606,good
2025-12-30 05:45:32.240523,ESP32_NODE_001,786.0,768.7451319739395,False,True,1.026430210450604,532,230,236.07894840363892,0.01967324570030324,23.2,72.6,22.243169429033777,good
2025-12-30 05:50:32.240523,ESP32_NODE_001,825.0,807.1912022836121,False,True,1.1799648987566445,535,230,271.3919267140282,0.022615993892835685,23.8,79.0,23.128406562164006,good
2025-12-30 05:55:32.240523,ESP32_NODE_001,849.0,830.0786247239126,False,True,1.364470577437535,539,230,313.82823281063304,0.026152352734219418,24.1,73.3,23.769984408377958,good
2025-12-30 06:00:32.240523,ESP32_NODE_001,779.0,761.5625542426003,True,True,2.949457247248679,570,230,678.3751668671962,0.056531263905599684,24.1,68.8,24.104577793075535,good
2025-12-30 06:05:32.240523,ESP32_NODE_001,810.0,791.8270987151527,True,True,3.4176915280350175,580,230,786.069051448054,0.06550575428733782,23.6,76.0,21.57607453368444,good
2025-12-30 06:10:32.240523,ESP32_NODE_001,887.0,867.4448674244342,True,True,3.145731862303484,574,230,723.5183283298013,0.06029319402748344,24.4,74.3,25.755290451562292,good
2025-12-30 06:15:32.240523,ESP32_NODE_001,913.0,893.0776488459345,True,True,2.7437793728233864,566,230,631.0692557493788,0.05258910464578157,24.3,73.8,23.825967050052103,good
2025-12-30 06:20:32.240523,ESP32_NODE_001,878.0,859.20897963174,True,True,2.3206610005095136,558,230,533.7520301171882,0.044479335843099016,24.5,80.1,25.62890599588585,good
2025-12-30 06:25:32.240523,ESP32_NODE_001,921.0,900.6276259345005,True,True,3.8706116738529337,589,230,890.2406849861748,0.07418672374884788,23.5,73.6,23.788030376148594,good
2025-12-30 06:30:32.240523,ESP32_NODE_001,924.0,904.1651562569278,True,True,3.0997645492001307,573,230,712.94584631603,0.05941215385966917,23.8,74.1,24.111390756161853,good
2025-12-30 06:35:32.240523,ESP32_NODE_001,877.0,857.3792958090896,True,True,3.28351921294825,577,230,755.2094189780976,0.0629341182481748,24.1,81.9,25.068497928889133,good
2025-12-30 06:40:32.240523,ESP32_NODE_001,906.0,886.0107630792058,True,True,3.1230701845291318,574,230,718.3061424417003,0.05985884520347502,23.8,69.0,24.13765962314365,good
2025-12-30 06:45:32.240523,ESP32_NODE_001,925.0,904.3628635130345,True,True,2.747768227963383,566,230,631.9866924315781,0.05266555770263151,25.2,77.4,28.721272783868145,good
2025-12-30 06:50:32.240523,ESP32_NODE_001,926.0,905.4503765604682,True,True,2.382783263119254,559,230,548.0401505174284,0.04567001254311903,24.5,76.4,27.36521550758448,good
2025-12-30 06:55:32.240523,ESP32_NODE_001,976.0,954.6615403339594,True,True,3.293521478263101,577,230,757.5099400005132,0.0631258283333761,24.1,74.5,24.193309194167497,good
2025-12-30 07:00:32.240523,ESP32_NODE_001,897.0,876.9961711315466,True,True,2.8214396711251433,568,230,648.931124358783,0.05407759369656524,24.9,72.3,26.039279580983273,good
2025-12-30 07:05:32.240523,ESP32_NODE_001,384.0,376.0537152570826,True,False,3.241051827596229,576,230,745.4419203471326,0.062120160028927715,24.8,69.5,24.648974402359613,good
2025-12-30 07:10:32.240523,ESP32_NODE_001,378.0,370.1237029779844,True,False,2.923296731695777,570,230,672.3582482900287,0.05602985402416905,26.3,69.5,30.568272017799213,good
2025-12-30 07:15:32.240523,ESP32_NODE_001,427.0,417.95506437776487,True,False,3.033412189187348,572,230,697.68480351309,0.058140400292757494,23.9,74.1,24.92300564477719,good
2025-12-30 07:20:32.240523,ESP32_NODE_001,112.0,110.16379619777858,True,False,3.241844898785135,576,230,745.624326720581,0.062135360560048425,25.2,71.2,29.783982984647974,good
2025-12-30 07:25:32.240523,ESP32_NODE_001,375.0,366.7869865343551,True,False,3.4842917797248014,581,230,801.3871093367043,0.06678225911139202,24.4,74.8,24.14371780169405,good
2025-12-30 07:30:32.240523,ESP32_NODE_001,438.0,429.0222911612822,True,False,2.900732297534927,570,230,667.1684284330332,0.0555973690360861,24.9,72.8,28.106426601870453,good
2025-12-30 07:35:32.240523,ESP32_NODE_001,457.0,447.57036018083414,True,False,3.493470645696058,581,230,803.4982485100933,0.06695818737584111,23.8,67.1,25.845276476251644,good
2025-12-30 07:40:32.240523,ESP32_NODE_001,545.0,532.9128989139944,True,False,2.7367560190962763,566,230,629.4538843921436,0.05245449036601196,25.4,69.0,28.718508892797935,good
2025-12-30 07:45:32.240523,ESP32_NODE_001,524.0,512.9890896776399,True,False,2.5942816071042047,563,230,596.6847696339671,0.04972373080283059,26.1,67.7,31.11522364162688,good
2025-12-30 07:50:32.240523,ESP32_NODE_001,446.0,436.06974952850504,True,False,3.3315120220460943,578,230,766.2477650706016,0.06385398042255014,24.6,74.4,26.788876526641427,good
2025-12-30 07:55:32.240523,ESP32_NODE_001,475.0,464.48741968649665,True,False,2.7615112934120263,567,230,635.147597484766,0.05292896645706383,23.1,71.7,21.938678615531572,good
2025-12-30 08:00:32.240523,ESP32_NODE_001,491.0,479.99005038142064,True,False,2.7055771726182862,566,230,622.2827497022058,0.051856895808517156,25.4,72.6,27.233417271407927,good
2025-12-30 08:05:32.240523,ESP32_NODE_001,570.0,557.6935184687384,True,False,3.1666257365654453,575,230,728.3239194100524,0.060693659950837704,24.3,70.2,27.936986567078698,good
2025-12-30 08:10:32.240523,ESP32_NODE_001,562.0,549.6657938478969,True,False,2.8039322975734935,568,230,644.9044284419035,0.05374203570349196,25.0,68.7,28.369061116988966,good
2025-12-30 08:15:32.240523,ESP32_NODE_001,538.0,526.646525908722,True,False,3.5014533329389996,582,230,805.3342665759699,0.06711118888133082,27.6,71.1,32.43038902854923,good
2025-12-30 08:20:32.240523,ESP32_NODE_001,592.0,578.7937257477146,True,False,2.840223155131116,568,230,653.2513256801567,0.05443761047334639,25.9,72.3,31.0134314396271,good
2025-12-30 08:25:32.240523,ESP32_NODE_001,601.0,588.1759449834965,True,False,2.767244324503173,567,230,636.4661946357298,0.05303884955297748,24.9,69.8,29.706877603083864,good
2025-12-30 08:30:32.240523,ESP32_NODE_001,593.0,580.0294813246725,True,False,3.238450408183367,576,230,744.8435938821744,0.062070299490181204,26.6,65.5,28.922134759684372,good
2025-12-30 08:35:32.240523,ESP32_NODE_001,622.0,608.2354816511363,True,False,2.696717031902715,565,230,620.2449173376245,0.05168707644480204,25.4,71.4,29.498855621973032,good
2025-12-30 08:40:32.240523,ESP32_NODE_001,637.0,623.5720116520779,True,False,3.5879396455768284,583,230,825.2261184826706,0.06876884320688921,25.5,74.1,31.0920805511308,good
2025-12-30 08:45:32.240523,ESP32_NODE_001,700.0,685.0523310442765,True,False,2.618612846853615,564,230,602.2809547763314,0.05019007956469429,26.8,67.3,30.074441140152707,good
2025-12-30 08:50:32.240523,ESP32_NODE_001,673.0,658.7379480070756,True,False,2.409075490895373,560,230,554.0873629059357,0.04617394690882798,24.9,73.2,27.8343495562875,good
2025-12-30 08:55:32.240523,ESP32_NODE_001,668.0,653.9285456275636,True,False,3.199256132695156,575,230,735.8289105198859,0.06131907587665715,25.4,71.5,26.946234574950054,good
2025-12-30 09:00:32.240523,ESP32_NODE_001,642.0,628.0512615437067,True,False,3.037876513460971,572,230,698.7115980960233,0.05822596650800194,28.3,62.5,35.69027933636637,good
2025-12-30 09:05:32.240523,ESP32_NODE_001,735.0,719.0757119100243,True,False,3.062897431291409,573,230,704.4664091970241,0.058705534099752,25.5,67.8,29.8633463877359,good
2025-12-30 09:10:32.240523,ESP32_NODE_001,747.0,730.7590345414371,True,False,3.5838333728129577,583,230,824.2816757469802,0.06869013964558168,26.2,69.0,31.063577430198684,good
2025-12-30 09:15:32.240523,ESP32_NODE_001,753.0,736.3700252709054,True,False,3.0106724330740717,572,230,692.4546596070365,0.05770455496725305,25.7,64.8,27.17587363247358,poor
2025-12-30 09:20:32.240523,ESP32_NODE_001,807.0,789.5782470068059,True,False,2.8963544722742207,569,230,666.1615286230708,0.05551346071858923,25.0,69.2,30.920709541136226,good
2025-12-30 09:25:32.240523,ESP32_NODE_001,760.0,743.8676608445707,True,False,2.744144257321139,566,230,631.153179183862,0.052596098265321835,27.0,69.6,31.15346001730041,good
2025-12-30 09:30:32.240523,ESP32_NODE_001,746.0,729.2427851946379,True,False,3.4148112049104404,580,230,785.4065771294013,0.06545054809411677,25.2,64.3,26.985479572056583,good
2025-12-30 09:35:32.240523,ESP32_NODE_001,814.0,796.151407710958,True,False,2.6143443219594666,564,230,601.2991940506773,0.05010826617088977,25.0,66.5,27.855528769647524,good
2025-12-30 09:40:32.240523,ESP32_NODE_001,814.0,796.3922910196266,True,False,2.8721894471633984,569,230,660.6035728475816,0.05505029773729847,26.2,62.6,33.29975017765003,good
2025-12-30 09:45:32.240523,ESP32_NODE_001,822.0,803.5196376807331,True,False,3.0899884138124545,573,230,710.6973351768645,0.059224777931405376,25.4,68.7,29.529746776667334,good
2025-12-30 09:50:32.240523,ESP32_NODE_001,262.0,256.42905025733774,True,False,3.0151176547724865,572,230,693.4770605976719,0.05778975504980599,26.1,65.0,29.1696483019466,good
2025-12-30 09:55:32.240523,ESP32_NODE_001,836.0,817.5999971646781,True,False,2.7208913891435587,566,230,625.8050195030185,0.0521504182919182,26.3,72.7,30.767651160556948,good
2025-12-30 10:00:32.240523,ESP32_NODE_001,901.0,881.0790513045985,True,False,1.6112705088835158,544,230,370.5922170432086,0.030882684753600717,27.2,66.5,32.63180954843802,good
2025-12-30 10:05:32.240523,ESP32_NODE_001,268.0,262.91551697918453,True,False,2.504149942843495,562,230,575.9544868540038,0.04799620723783364,25.7,64.7,31.794934512243277,good
2025-12-30 10:10:32.240523,ESP32_NODE_001,897.0,877.5953654881154,True,False,1.646058162580874,544,230,378.593377393601,0.031549448116133416,27.1,65.6,32.98326151262899,good
2025-12-30 10:15:32.240523,ESP32_NODE_001,858.0,839.4913968862481,True,False,1.544646407772182,542,230,355.26867378760187,0.029605722815633485,26.0,60.9,33.44541303203687,good
2025-12-30 10:20:32.240523,ESP32_NODE_001,921.0,900.5184714929851,True,False,2.0693909917744664,553,230,475.95992810812726,0.039663327342343936,26.3,61.9,32.459600259355,good
2025-12-30 10:25:32.240523,ESP32_NODE_001,928.0,907.5302035440734,True,False,1.9611011921701804,551,230,451.05327419914147,0.03758777284992845,27.5,67.1,33.39095108684525,good
2025-12-30 10:30:32.240523,ESP32_NODE_001,893.0,873.6139566482884,True,False,1.9873807949952595,551,230,457.0975828489097,0.03809146523740914,25.4,65.8,29.325091899961684,good
2025-12-30 10:35:32.240523,ESP32_NODE_001,968.0,947.1330420324314,True,False,1.9846770619666232,551,230,456.47572425232335,0.03803964368769361,26.0,59.1,32.1135971239382,good
2025-12-30 10:40:32.240523,ESP32_NODE_001,982.0,960.6396641271114,True,False,1.818602478415114,548,230,418.2785700354762,0.034856547502956345,25.5,68.4,32.65965283632896,good
2025-12-30 10:45:32.240523,ESP32_NODE_001,939.0,918.3990001301026,True,False,1.8959391205043756,549,230,436.0659977160064,0.03633883314300053,26.9,58.1,31.84442707075745,good
2025-12-30 10:50:32.240523,ESP32_NODE_001,930.0,909.3941818932241,True,False,1.9973026315990745,551,230,459.37960526778716,0.038281633772315596,27.6,60.2,35.13918595068054,good
2025-12-30 10:55:32.240523,ESP32_NODE_001,961.0,939.9535109971232,True,False,1.8503248761613569,549,230,425.5747215171121,0.03546456012642601,25.0,71.5,29.067678227047555,good
2025-12-30 11:00:32.240523,ESP32_NODE_001,985.0,963.1449136516612,True,False,2.032321208796098,552,230,467.43387802310247,0.038952823168591874,27.2,60.4,34.048647870949395,good
2025-12-30 11:05:32.240523,ESP32_NODE_001,951.0,930.2787615010825,True,False,2.2925351767446136,557,230,527.2830906512611,0.04394025755427176,26.3,61.3,31.6922146624865,good
2025-12-30 11:10:32.240523,ESP32_NODE_001,1023.0,1000.0,True,False,2.3541921364788343,559,230,541.4641913901319,0.045122015949177655,27.0,61.8,34.45158637492221,good
2025-12-30 11:15:32.240523,ESP32_NODE_001,953.0,932.2167081624359,True,False,1.5432831297541223,542,230,354.95511984344813,0.029579593320287343,27.2,53.1,35.7147301274275,good
2025-12-30 11:20:32.240523,ESP32_NODE_001,1023.0,1000.0,True,False,2.5115478519728085,562,230,577.656005953746,0.0481380004961455,26.7,62.0,33.894445127145005,good
2025-12-30 11:25:32.240523,ESP32_NODE_001,1020.0,997.0868681151715,True,False,2.1756744780561434,555,230,500.405129952913,0.04170042749607608,27.1,60.8,32.725252112698335,good
2025-12-30 11:30:32.240523,ESP32_NODE_001,975.0,953.4981866031883,True,False,1.759071258952512,547,230,404.58638955907776,0.03371553246325648,24.9,62.3,29.97211542082713,good
2025-12-30 11:35:32.240523,ESP32_NODE_001,1023.0,1000.0,True,False,1.9318125521683802,550,230,444.31688699872745,0.03702640724989395,25.8,66.7,31.237439769869688,good
2025-12-30 11:40:32.240523,ESP32_NODE_001,1008.0,986.1037726948998,True,False,2.3920307502966587,559,230,550.1670725682314,0.045847256047352625,26.1,63.4,30.905768549023396,good
2025-12-30 11:45:32.240523,ESP32_NODE_001,1023.0,1000.0,True,False,2.357850617250659,559,230,542.3056419676516,0.045192136830637636,26.3,65.9,32.56443505817906,good
2025-12-30 11:50:32.240523,ESP32_NODE_001,1023.0,1000.0,True,False,2.003682780115705,552,230,460.8470394266121,0.038403919952217674,28.1,58.3,35.47176247184941,good
2025-12-30 11:55:32.240523,ESP32_NODE_001,1007.0,984.671210951648,True,False,2.4508183764370384,561,230,563.6882265805189,0.046974018881709906,25.4,63.3,31.24407506848455,good
2025-12-30 12:00:32.240523,ESP32_NODE_001,1002.0,980.2950787653041,True,False,1.7435121806467306,546,230,401.00780154874803,0.033417316795729,26.4,58.2,33.65624804919632,good
2025-12-30 12:05:32.240523,ESP32_NODE_001,1023.0,1000.0,True,False,2.3209163515177664,558,230,533.8107608490863,0.04448423007075719,28.1,54.2,35.635441649034526,good
2025-12-30 12:10:32.240523,ESP32_NODE_001,1011.0,988.8107278828329,True,False,1.9080748416022084,550,230,438.8572135685079,0.036571434464042325,27.7,58.7,35.66479488247716,good
2025-12-30 12:15:32.240523,ESP32_NODE_001,1023.0,1000.0,True,False,2.3803424114816365,559,230,547.4787546407764,0.04562322955339804,27.8,51.4,34.297647903901506,good
2025-12-30 12:20:32.240523,ESP32_NODE_001,1006.0,983.6257576574368,True,False,1.987235187053546,551,230,457.0640930223156,0.0380886744185263,27.3,56.7,33.94153749975575,good
2025-12-30 12:25:32.240523,ESP32_NODE_001,1023.0,1000.0,True,False,2.1130522777184964,554,230,486.00202387525417,0.04050016865627118,27.2,58.7,32.322546225175174,good
2025-12-30 12:30:32.240523,ESP32_NODE_001,1023.0,1000.0,True,False,2.1061978142710096,554,230,484.42549728233223,0.040368791440194354,27.0,54.9,33.855964325239995,good
2025-12-30 12:35:32.240523,ESP32_NODE_001,1022.0,999.9310968332102,True,False,1.930701624041554,550,230,444.06137352955744,0.03700511446079645,25.9,63.8,31.859780659184736,good
