timestamp,lighting_energy_kwh,appliance_energy_kwh,hvac_energy_kwh,occupancy_factor,outdoor_temperature,total_energy_kwh,cumulative_energy_kwh,hour,day_of_week,is_weekend,is_peak_hour,temperature,humidity,cloud_cover,wind_speed,shortwave_radiation,carbon_intensity,renewable_percentage,grid_price_per_kwh,ldr_lux,current_a,power_w,indoor_temperature_c,indoor_humidity_pct,energy_cost,carbon_footprint
2025-12-30 11:00:00,0.01884271921290749,0.17510445123444213,1.3743387174645876,0.3,33.04736130335085,1.5682858879119372,13.07174786514894,11,1,False,False,31.067848779356105,64.47568548301948,27.97010278838964,4.789341973469941,360.14948605805176,492.8913398417373,51.18477669304377,5.486266508731288,985.0012649954289,2.1009354743596558,483.21515910272086,26.358333333333334,62.800000000000004,8.604034342967172,0.7729945325478034
2025-12-30 12:00:00,0.015443018577535573,0.8496396325952529,1.1851742049139231,0.3,30.94151260918114,2.050256856086712,15.122004721235651,12,1,False,False,32.34421284260666,47.89972737066068,20.399971674769734,4.5855625862831175,9.748191990053191e-14,460.56171271030814,56.5730478816153,5.747675546051922,969.8646005844765,2.184620192058236,502.46264417339427,26.375,60.75833333333333,11.784211194854889,0.9442698091353477
2025-12-30 13:00:00,0.018455292860196846,0.7420119602004062,0.8592606446563882,0.3,29.377585663106746,1.619727897716991,16.741732618952643,13,1,False,False,30.241562049697478,55.42312844320468,24.619619046914927,3.7111017216478523,0.0,429.8140924490009,61.69765125849985,4.809319133167112,898.7174550584987,1.9584183812965226,450.4362276982002,26.724999999999998,58.30833333333334,7.789788369014869,0.6961818763715567
2025-12-30 14:00:00,0.020327373809784555,0.8410230893513558,1.0070363877409587,0.3,30.489366212965372,1.868386850902099,18.61011946985474,14,1,False,False,29.367279188666547,70.576536953624,30.534893827239802,3.4983378034613613,0.0,438.180354242171,60.3032742929715,5.292402496914883,766.7904616228361,1.949695373191276,448.4299358339935,26.358333333333334,54.916666666666664,9.888255234917203,0.8186904121896961
2025-12-30 15:00:00,0.018256105584365547,0.20740811756205937,0.678747327930127,0.3,28.813467706371988,0.904411551076552,19.514531020931294,15,1,False,False,27.109834819803954,75.15684386662733,17.15205515749052,4.260299246075951,0.0,449.5309603304422,58.41150661159297,5.097109597618473,611.7375695109848,1.901109993313413,437.255298462085,25.733333333333334,55.36666666666667,4.609884797189303,0.40656099308938726
2025-12-30 16:00:00,0.015213549612861015,0.22224706021964244,0.8597590697666857,0.3,29.397267359227833,1.097219679599189,20.611750700530482,16,1,False,False,29.20463711813252,52.08293307289635,20.998502396641154,3.691849518580172,0.0,508.83324363708874,48.527792727151876,6.283475977626914,378.55570741424344,2.0836216774793317,479.23298582024626,25.09166666666667,55.050000000000004,6.894353498941004,0.5583018485529025
2025-12-30 17:00:00,0.019314959216310684,0.2632164161595718,0.0,0.3,25.910751480247754,0.28253137537588247,20.894282075906364,17,1,False,False,27.42762962303877,68.9933551583861,25.23143502660081,3.8154711021336847,0.0,617.1333359298451,30.477777345025814,7.091356105889051,282.63477081249965,1.9434003432943177,446.9820789576931,25.03333333333333,53.324999999999996,2.0035305938769956,0.17435953019056563
2025-12-30 18:00:00,0.053817608963649365,1.2474121023455116,0.0,0.9,24.120039424290763,1.3012297113091609,22.195511787215526,18,1,False,True,23.420255342084833,73.36763151736547,35.529497681719256,4.630459910040215,0.0,617.4466395948712,30.425560067521474,7.417693434240921,720.5120050965808,4.625077976437498,1063.7679345806246,24.358333333333334,52.76666666666667,9.652123086017172,0.8034399125888457
2025-12-30 19:00:00,0.15939366792264956,1.4284642121288447,0.0,0.9,22.064752175331265,1.5878578800514942,23.78336966726702,19,1,False,True,21.666329843644856,74.18369411880596,21.76357652947503,2.289781150776425,0.0,545.1175583995987,42.48040693340022,5.864638480381634,693.8591643361038,4.481227502109114,1030.6823254850963,23.95,55.94166666666666,9.312212424727198,0.8655692106592333
2025-12-30 20:00:00,0.19395653361454154,1.1643441609820617,0.5512262284611528,0.9,19.84748753188164,1.909526923057756,25.69289659032478,20,1,False,True,22.816608557378068,82.11386751326731,16.1948239854051,4.483068706531152,0.0,591.1876705379274,34.80205491034544,7.0048231397204,592.8044136081952,4.476296030043479,1029.5480869100004,23.358333333333334,56.69166666666666,13.375898376554066,1.1288887734719708
2025-12-30 21:00:00,0.2,0.4658035594268127,0.5124920758439143,0.9,20.477647174861506,1.178295635270727,26.871192225595507,21,1,False,True,16.43631560076165,88.63340216302028,17.571141382500624,4.166458595881319,0.0,584.60269587151,35.89955068808166,6.681977394101877,616.9419093794645,4.476185378823917,1029.522637129501,22.45,61.23333333333333,7.873344798447908,0.6888348049129005
2025-12-30 22:00:00,0.2,0.29712461399491835,1.4930114755324304,0.9,13.551657209698178,1.9901360895273488,28.861328315122854,22,1,False,True,13.587666680148656,80.58562943716613,26.77118069081945,5.002412537558654,0.0,574.2695183557593,37.62174694070679,6.122138282190153,559.6969422293724,4.499189462888542,1034.8135764643646,22.474999999999998,64.01666666666667,12.183888340463591,1.1428744935952848
2025-12-30 23:00:00,0.16851751633260892,0.31836091871572586,0.1328915314034924,0.9,21.45072719201711,0.6197699664518272,29.48109828157468,23,1,False,False,17.00915945003508,83.26463299507242,29.641426242924442,3.180798111033676,0.0,569.305255586858,38.449124068856996,6.939460752128641,593.2587555745882,4.4542026728903386,1024.466614764778,22.233333333333334,64.95833333333333,4.30086935754054,0.3528382991559159
2025-12-31 00:00:00,0.0,0.16442952273725167,0.28617631101791835,0.0,17.23933181995776,0.45060583375517005,29.93170411532985,0,2,False,False,13.119950076432872,95.0,29.74679239120421,1.8800877356222667,-0.0,479.4764851579084,53.420585807015264,5.937384818935781,600.8031538376041,0.9613764825728914,221.11659099176504,22.166666666666668,68.65833333333333,2.675420236661847,0.21605490136057773
2025-12-31 01:00:00,0.0,0.27314395874126085,0.3073956494830026,0.0,17.446189193694114,0.5805396082242634,30.512243723554114,1,2,False,False,21.035520814693598,75.70015432341118,13.818674037755052,0.7719578351014287,-0.0,472.5692642654205,54.571789289096586,5.218776335307041,567.743014621403,0.9822500149871853,225.91750344705267,21.925,71.0,3.0297063691092068,0.2743451755354756
2025-12-31 02:00:00,0.0,0.15841934287352108,0.40373126558278793,0.0,15.089501954452235,0.562150608456309,31.074394332010424,2,2,False,False,14.347969998742125,95.0,11.89186427151092,0.8289405943079262,-0.0,522.0104028528253,46.33159952452911,5.983785760036706,574.2953833895157,0.9873042010314054,227.07996623722326,22.34166666666667,73.10000000000001,3.363788805876832,0.29344846558423876
2025-12-31 03:00:00,0.0,0.26595754209723466,0.21508042361075141,0.0,19.357046273487892,0.48103796570798607,31.55543229771841,3,2,False,False,21.416766242743346,76.2033563542048,10.187672294704191,0.46485680638720317,-0.0,481.43574401755285,53.09404266374119,5.062438578161407,618.7718372985704,1.0106881252345943,232.45826880395668,22.758333333333336,74.89166666666667,2.4352251551603925,0.23158887092131433
2025-12-31 04:00:00,0.0,0.2262886541100142,0.0,0.0,24.909724718880796,0.2262886541100142,31.781720951828426,4,2,False,False,25.076662908357488,77.20202291735781,2.487266658831321,1.719864758037902,-0.0,564.6436031662138,39.22606613896436,6.070548130755428,695.9696595105471,0.9576671130492551,220.2634360013287,22.925,75.20833333333333,1.3736961662187084,0.12777244101231147
2025-12-31 05:00:00,0.0,0.22626620165473374,0.0,0.0,23.00431685374379,0.22626620165473374,32.00798715348316,5,2,False,False,24.969413414266235,75.33122226665105,3.571677088098222,3.39487114770837,-0.0,514.6866373158507,47.55222711402488,5.869846521460962,766.4289319316146,0.8637389162447472,198.65995073629188,23.833333333333332,76.26666666666667,1.3281478767072235,0.11645619046790509
2025-12-31 06:00:00,0.0373584767804128,0.1665070870559092,0.0,0.8,25.18210586155036,0.20386556383632198,32.21185271731948,6,2,False,True,23.840792673179713,70.05701973320038,2.9959702486432995,1.0457807915144033,0.0,527.8638378883077,45.356027018615386,6.596923109119378,864.9937424081859,3.12471444202172,718.6843216649958,24.083333333333332,75.75,1.3448854492254843,0.10761325893990471
2025-12-31 07:00:00,0.04990345089029932,0.8966905644168445,0.67557714903008,0.8,28.51896811791605,1.6221711643372239,33.834023881656705,7,2,False,True,31.110258468487316,56.79189415092444,91.69635086924038,2.6479762128602413,41.51824565379811,591.1607176168966,34.806547063850566,7.142545571542334,437.57059269696066,3.0655953611270728,705.0869330592267,24.733333333333334,72.2,11.586431466120509,0.9589638696070298
2025-12-31 08:00:00,0.0511291289881256,0.9068920355640994,0.5787415655247397,0.8,27.252157243960344,1.5367627300769646,35.37078661173367,8,2,False,True,30.078573563399196,59.36645257466251,1.1684321169450627,1.6008539719496047,855.9064848257179,539.6705579770337,43.38824033716106,7.186395398108524,592.8903455384826,2.9923400018642154,688.2382004287693,25.833333333333332,69.23333333333333,11.04378461140979,0.8293456000189451
2025-12-31 09:00:00,0.01835213276381563,1.2144016209552209,1.160034764378856,0.3,31.971989988139573,2.3927885180978925,37.763575129831565,9,2,False,True,27.773319784951198,64.70676750215773,92.02432623724727,3.012616890887084,79.75673762752734,608.0360516420842,31.993991392985965,6.9380181035063195,717.9163799004083,3.065529856355161,705.0718669616871,26.116666666666664,68.39166666666667,16.601210056425238,1.4549016829587562
2025-12-31 10:00:00,0.01505092951461937,0.2057539527841498,0.9060313306712495,0.3,29.845919340982306,1.1268362129700187,38.890411342801585,10,2,False,True,32.16997778381654,52.481982355177784,91.36333204635716,6.7259770627814,74.79573851905664,545.4007802720467,42.43320328799221,4.889104224507872,905.901309595325,2.1288154655178775,489.62755706911184,26.066666666666666,66.05,5.509219689160171,0.6145773497926463
2025-12-31 11:00:00,0.017482487965572942,0.17924387965209407,1.5,0.3,34.43775288678636,1.696726367617667,40.58713771041925,11,2,False,False,30.714856214667808,52.046373359388824,87.18573388691158,2.461427611623557,64.07133056544211,497.9466359561722,50.34222734063797,5.732814544824868,976.4268079059422,1.9250119307558886,442.75274407385433,26.375,62.25833333333333,9.727017598866427,0.8448791868933527
2025-12-31 12:00:00,0.01844571553814869,0.8064644136726837,1.5,0.3,35.25774066083042,2.3249101292108323,42.912047839630084,12,2,False,False,34.23345925518907,55.409611413407596,54.7655919722124,6.009006207046349,5.539617300255543e-14,469.5187065276371,55.080215578727156,5.7724183048382365,983.189285706014,1.7852828706931712,410.61506025942936,26.875,58.574999999999996,13.420353786960439,1.0915887966600717
2025-12-31 13:00:00,0.016158889192457858,0.7859135094952466,1.4936701836950308,0.3,34.27073429820549,2.2957425823827355,45.20779042201282,13,2,False,False,29.858073539275814,58.45891939379479,55.094623720906235,3.0180806562663487,0.0,439.13195441145336,60.14467426475778,5.688124010343923,901.979376811711,2.037116958748426,468.53690051213795,26.433333333333334,58.19166666666666,13.058468504420201,1.0081339270273277
2025-12-31 14:00:00,0.016940358217620344,1.0242465289295515,1.3075884423545021,0.3,33.42160494528451,2.348775329501674,47.5565657515145,14,2,False,False,29.347515012937986,57.66463409465315,64.24494344659121,5.688280798755411,0.0,470.32899164374714,54.94516805937548,6.852499072938943,672.1095568462796,1.8717993946210674,430.5138607628455,26.083333333333332,53.6,16.09498076795208,1.104697132322232
2025-12-31 15:00:00,0.015959280002606522,0.23105046825570386,1.3265549162056445,0.3,32.74786334904967,1.573564664463955,49.13013041597845,15,2,False,False,29.234863281345607,54.748886793678345,61.46331445653175,3.0194424134882194,0.0,479.10363057877146,53.482728236871424,5.906180938082787,559.548808033033,1.945330671915961,447.426054540671,25.433333333333334,55.68333333333334,9.293757626097648,0.7539005436951471
2025-12-31 16:00:00,0.01953825261323111,0.2918427420334202,0.9519496765918453,0.3,30.169531358197,1.2633306712384966,50.39346108721695,16,2,False,False,27.12256011132225,64.37645613964132,41.319813037473494,4.4553308166548415,0.0,519.1082817725606,46.81528637123989,5.804219519524197,388.87174633991316,1.9834280936777626,456.18846154588545,25.616666666666664,52.61666666666667,7.332648541616088,0.6558054140571917
2025-12-31 17:00:00,0.019811928905152605,0.46153139823589207,0.8052983241974097,0.3,29.292252925444693,1.2866416513384542,51.680102738555405,17,2,False,False,26.72923443018335,64.57136970922346,46.14957333177775,2.5204087803323727,0.0,550.8981250610279,41.516979156495346,8.00530957707024,263.43528213256087,1.9730869483597528,458.5683198634703,24.20909090909091,54.824999999999996,10.299964733717195,0.7088084733477792
2025-12-31 18:00:00,0.06394254966743886,1.2078117379129314,0.0,0.9,25.221031760746154,1.2717542875803702,52.95185702613578,18,2,False,True,25.232879724577828,71.49053527454156,49.656263821701415,5.53889828232004,0.0,647.4925210969521,25.417913150507975,7.686221376348153,718.4666791825215,4.411996068986345,1014.7590958668593,24.208333333333332,54.69166666666666,9.774984990662658,0.8234513898812722
2025-12-31 19:00:00,0.18301398406728162,1.3660819955607066,0.0,0.9,22.802958198697983,1.5490959796279882,54.50095300576376,19,2,False,True,24.951739831438058,78.74384955055969,46.92948438034781,5.901099131871003,0.0,648.8001523508964,25.19997460818394,6.643905701074234,589.7772465940426,4.508833507313539,1037.031706682114,23.90833333333333,56.06666666666666,10.292047610561566,1.0050537075887997
2025-12-31 20:00:00,0.1942292962244198,1.266986711426364,0.5524426834295572,0.9,20.347334996313286,2.013658691080341,56.5146116968441,20,2,False,True,20.9917811350187,77.4180646768569,53.81435782289987,5.115916431444435,0.0,595.5395407455029,34.07674320908285,7.6582259109849895,599.8033863747796,4.579618838913244,1053.312332950046,23.09166666666667,58.81666666666666,15.421053163911585,1.1992133721041767
2025-12-31 21:00:00,0.1643914901352515,0.37259619053427856,0.9747343725013027,0.9,17.875416016467927,1.5117220531708329,58.026333750014935,21,2,False,True,21.691692142449373,79.36908147754463,51.266181512062666,3.106815092705128,0.0,550.9424761000412,41.509587316659804,6.403703454898228,604.2269300671123,4.535899349890948,1038.599929391602,22.536363636363635,60.625,9.680619734735904,0.8328718911489768
2025-12-31 22:00:00,0.1446223301052047,0.36509714769093016,0.8466722811899642,0.9,18.65339435535006,1.3563917589860992,59.382725509001034,22,2,False,True,18.430747535222025,82.30332055033507,46.916167375362946,5.446298702372524,0.0,540.5116519552896,43.24805800745173,5.5176337011581875,594.9334349229322,4.323120450153293,994.3177035352574,22.46666666666667,62.041666666666664,7.484072881354935,0.7331455503481175
2025-12-31 23:00:00,0.15123870058233235,0.35421663188657676,0.2715136823793736,0.9,17.97985121147804,0.7769690148482826,60.15969452384932,23,2,False,False,20.795240580069656,78.886934018472,45.28119241445828,3.4869225349803634,0.0,480.88131687470855,53.186447187548566,5.705291132466469,601.4139357939936,4.4472220425324425,1022.8610697824616,22.083333333333332,65.97500000000001,4.432834430615115,0.37362988303108713
2026-01-01 00:00:00,0.0,0.14383365146992813,0.2647468594872321,0.0,17.857573586172176,0.4085805109571602,60.568275034806476,0,3,False,False,18.794560052581293,81.2817157343391,40.644434184476275,2.444570443182372,-0.0,527.5103856208051,45.41493572986581,5.250814117570173,597.352822699866,0.8467994805206485,194.76388051974914,21.625,71.14999999999999,2.1453803150978916,0.21553046289215716
2026-01-01 01:00:00,0.0,0.2637782487600857,0.14379916353757172,0.0,21.02760472225542,0.4075774122976574,60.97585244710413,1,3,False,False,19.81712481919668,82.94487050953033,43.851997017649914,2.528337494103688,-0.0,458.8476374859283,56.85872708567861,6.39386204757591,589.8696388336136,1.0181844890959284,234.18243249206353,21.8,73.05,2.605993747939191,0.18701593272540826
2026-01-01 02:00:00,0.0,0.2495862293236506,0.3641747112601744,0.0,15.97190041592055,0.613760940583825,61.589613387687955,2,3,False,False,18.91431865549438,86.84965146253039,41.522807024017226,3.5428470566753525,-0.0,483.41478023959047,52.76420329340159,5.687469007943531,627.1399609967162,1.0725220035610057,246.6800608190313,22.166666666666668,75.0,3.490746327856776,0.29670111021197415
2026-01-01 03:00:00,0.0,0.0884344295995785,0.2680741127463834,0.0,17.793216898024617,0.35650854234596185,61.94612193003392,3,3,False,False,19.89706933431389,83.25726808272397,34.82075086428654,0.0,-0.0,466.61165732488934,55.56472377918511,5.244146852768193,640.9737325396349,0.9103284718855994,209.37554853368786,22.308333333333334,75.59166666666667,1.8695831503285518,0.16635104179452975
2026-01-01 04:00:00,0.0,0.18626809146965403,0.20033910213873823,0.0,19.028562045451512,0.38660719360839224,62.33272912364231,4,3,False,False,20.243627040313115,73.30681794059052,36.64191667412399,2.1167732878557226,-0.0,468.5108321758335,55.24819463736108,5.834629609438542,685.1709759818231,1.056603307077828,243.01876062790043,22.983333333333334,75.88333333333334,2.2557097790494645,0.18112965800263142
2026-01-01 05:00:00,0.0,0.29396456500436485,0.0,0.0,23.705145434213176,0.29396456500436485,62.626693688646675,5,3,False,False,20.391523673525572,76.327006673676,36.82521998554363,3.626289963780863,-0.0,520.6322810358313,46.56128649402812,6.522548141929422,773.4297818876857,1.0431950194169572,239.93485446590014,23.28333333333333,75.5,1.9173980272623106,0.15304744202192838
2026-01-01 06:00:00,0.043865018638614896,0.14998616847723426,0.0,0.8,25.5411199191801,0.19385118711584914,62.82054487576252,6,3,False,True,24.897041163690705,80.61001574740007,32.107239191643146,3.641180899977144,0.0,514.6992701162429,47.55012164729284,5.8816745066725025,864.2576168884925,2.8615309794970045,658.1521252843111,24.183333333333334,75.14999999999999,1.140169585347491,0.0997750645196948
2026-01-01 07:00:00,0.04948864748951195,1.0113174612254359,0.0,0.8,24.961038263946246,1.0608061087149478,63.88135098447747,7,3,False,True,22.790836710367056,67.67600658307157,35.00566081973787,2.01498990173124,324.9716959013106,613.9575823228199,31.007069612863347,6.999289703639855,415.97253355670574,2.964213259741768,681.7690497406066,24.95,71.89166666666667,7.424889274286795,0.6512899538199078
2026-01-01 08:00:00,0.05295480743479079,1.0308031043989638,1.0680539436285106,0.8,31.020714111446743,2.151811855462265,66.03316283993973,8,3,False,True,31.591845377698743,58.297537373686524,42.25486400692646,2.608336412908222,500.0875471498883,636.5623043888855,27.239615935185746,6.815217716303611,610.1810434801029,3.256869540125784,749.0799942289303,25.03333333333333,70.54166666666667,14.665066279498573,1.3697623133243828
2026-01-01 09:00:00,0.0175954922807802,1.0722744922526335,1.245720636146746,0.3,31.68586880056324,2.3355906206801595,68.3687534606199,9,3,False,True,29.66946595004532,60.61252001039466,42.02860749860191,1.5061530751158776,579.7139250139809,610.5352699018412,31.5774550163598,7.298151613948243,767.2502175748979,3.0383990274594734,698.8317763156789,26.15833333333333,67.52499999999999,17.045494457839286,1.4259604499771699
2026-01-01 10:00:00,0.015418279372861707,0.2762714813867881,1.447057807843939,0.3,33.8211966709069,1.7387475686035887,70.10750102922349,10,3,False,True,34.161030591405385,47.96460074105925,31.604273064508448,2.711937039790978,592.3243703643928,531.4255683917971,44.76240526803381,6.840351330524089,906.6762098378198,1.9553442982767015,449.7291886036414,26.46666666666667,64.39166666666667,11.893644244343083,0.9240149149350174
2026-01-01 11:00:00,0.016898398627819822,0.20772917542202463,1.5,0.3,35.83368916417648,1.7246275740498445,71.83212860327333,11,3,False,False,34.86113247185784,52.491409710441324,35.638506380816025,5.18314266078007,321.80746809591983,444.59340004002854,59.234433326661915,4.852342223195025,984.0815600158016,1.866296755335665,429.248253727203,26.8,61.675000000000004,8.368483196848466,0.7667580369496064
2026-01-01 12:00:00,0.01471772238980154,0.7590247610280006,1.1076595209631181,0.3,31.04024450047434,1.8814020043809203,73.71353060765425,12,3,False,False,30.49911151493712,51.76050706960365,36.6687964675856,2.929579427412831,7.755835569212085e-14,401.39841338885833,66.43359776852361,5.317571692500487,983.8484363678273,2.0750543651840814,477.2625039923387,26.883333333333336,59.78333333333333,10.00449004070966,0.7551917795051193
2026-01-01 13:00:00,0.01851628248049098,0.7622494546731099,0.9262093511339334,0.3,30.392277471291738,1.7069750882875343,75.42050569594178,13,3,False,False,32.40113430322933,58.52735927788804,37.51010723542697,5.426366447079123,0.0,424.282700565346,62.61954990577567,5.4261433258965,855.8738691961476,2.1043209409498544,483.99381641846657,26.791666666666668,56.725,9.262291482782993,0.724240000256405
2026-01-01 14:00:00,0.018350997180853403,0.8900964623038817,1.5,0.3,36.539195707131846,2.4084474594847354,77.82895315542652,14,3,False,False,29.241764256717474,56.655906297505055,34.01712456931361,1.8658632709632228,0.0,492.26732961288985,51.28877839785169,6.170847724980604,756.3615061590575,1.750281309148482,409.0439634742883,26.44545454545454,54.791666666666664,14.862162526096695,1.1855999993934996
2026-01-01 15:00:00,0.014516053761773201,0.19710575994158847,0.9677358734189537,0.3,30.35513035377082,1.1793576871223155,79.00831084254884,15,3,False,False,28.027881744671312,66.93286531917015,43.453873392959196,3.2186468330136586,0.0,514.8192816826978,47.53011971955037,6.3150148041798415,601.3006689541463,2.274436960302511,523.1205008695775,26.150000000000002,55.025,7.44766125360072,0.6071560773312783
2026-01-01 16:00:00,0.01806358538232036,0.2749004935383639,0.7250296257717012,0.3,28.54526918163034,1.0179937046923855,80.02630454724122,16,3,False,False,28.621151886156362,65.42685831835456,44.08993928249315,4.831301212856917,0.0,512.1711000198102,47.97148333003164,6.834318355511693,436.97827437293694,2.1516824557178063,494.8869648150955,25.366666666666664,54.49166666666667,6.95729306177452,0.5213869555455409
2026-01-01 17:00:00,0.018598395253953782,0.2551437289482728,0.0,0.3,24.903889899560422,0.2737421242022266,80.30004667144345,17,3,False,False,27.964630415190562,56.4152810768549,41.19249904972949,2.5886746470343067,0.0,568.6768585607607,38.553856906539885,6.518283019233551,273.823040554211,1.8773103909401352,431.7813899162311,24.941666666666666,52.18333333333334,1.7843286398362954,0.1556708112470718
2026-01-01 18:00:00,0.06587119868250105,1.4464674997980147,0.4149629042297318,0.9,26.81540080910833,1.9273016027102476,82.2273482741537,18,3,False,True,28.167293602710075,67.16376937480354,50.546437739405704,4.70868181341411,0.0,590.578273597752,34.90362106704134,6.713285738920072,758.5900778169544,4.504892309104964,1036.1252310941416,24.391666666666666,53.93333333333334,12.938526364072503,1.1382224532307985
2026-01-01 19:00:00,0.17668121420636254,1.379681953219982,0.0,0.9,23.290541865154726,1.5563631674263445,83.78371144158004,19,3,False,True,25.072087086166203,67.01503719935991,45.216225740882344,8.383118904472438,0.0,635.7597709095126,27.373371515081246,6.909616914726889,677.9497759495201,4.384432975019954,1008.4195842545895,23.883333333333336,55.80833333333334,10.753873267106986,0.989473090774976
2026-01-01 20:00:00,0.2,1.3865661908117177,0.6181602562574887,0.9,20.694741807931962,2.2047264470692065,85.98843788864924,20,3,False,True,21.043743598882546,78.64264321630245,43.19985702213104,4.132818297904321,0.0,626.0079996979644,28.99866671700594,8.20863713423068,627.1314832393467,4.636902310597687,1066.487531437468,23.258333333333336,58.15833333333333,18.097799384232758,1.380176393010994
2026-01-01 21:00:00,0.19456479594849255,0.35128069552243235,0.3743932399704317,0.9,21.544479036546484,0.9202387314413566,86.9086766200906,21,3,False,True,21.674862368609666,77.8057819736638,50.83300296786518,2.470722714471591,0.0,563.1200511625776,39.479991472903734,6.704606596811894,617.2141991629629,4.393963153991544,1010.6115254180553,23.0,60.15,6.1698386694635285,0.5182048815310423
