timestamp,carbon_intensity,renewable_percentage,fossil_fuel_percentage,grid_price_per_kwh,is_peak_hour,is_weekend
2025-12-31 10:00:00,545.4007802720467,42.43320328799221,57.56679671200779,4.889104224507872,True,False
2025-12-31 11:00:00,497.9466359561722,50.34222734063797,49.65777265936203,5.732814544824868,False,False
2025-12-31 12:00:00,469.5187065276371,55.080215578727156,44.919784421272844,5.7724183048382365,False,False
2025-12-31 13:00:00,439.13195441145336,60.14467426475778,39.85532573524222,5.688124010343923,False,False
2025-12-31 14:00:00,470.32899164374714,54.94516805937548,45.05483194062452,6.852499072938943,False,False
2025-12-31 15:00:00,479.10363057877146,53.482728236871424,46.517271763128576,5.906180938082787,False,False
2025-12-31 16:00:00,519.1082817725606,46.81528637123989,53.18471362876011,5.804219519524197,False,False
2025-12-31 17:00:00,550.8981250610279,41.516979156495346,58.483020843504654,8.00530957707024,False,False
2025-12-31 18:00:00,647.4925210969521,25.417913150507975,74.58208684949203,7.686221376348153,True,False
2025-12-31 19:00:00,648.8001523508964,25.19997460818394,74.80002539181606,6.643905701074234,True,False
2025-12-31 20:00:00,595.5395407455029,34.07674320908285,65.92325679091715,7.6582259109849895,True,False
2025-12-31 21:00:00,550.9424761000412,41.509587316659804,58.490412683340196,6.403703454898228,True,False
2025-12-31 22:00:00,540.5116519552896,43.24805800745173,56.75194199254827,5.5176337011581875,True,False
2025-12-31 23:00:00,480.88131687470855,53.186447187548566,46.813552812451434,5.705291132466469,False,False
2026-01-01 00:00:00,527.5103856208051,45.41493572986581,54.58506427013419,5.250814117570173,False,False
2026-01-01 01:00:00,458.8476374859283,56.85872708567861,43.14127291432139,6.39386204757591,False,False
2026-01-01 02:00:00,483.41478023959047,52.76420329340159,47.23579670659841,5.687469007943531,False,False
2026-01-01 03:00:00,466.61165732488934,55.56472377918511,44.43527622081489,5.244146852768193,False,False
2026-01-01 04:00:00,468.5108321758335,55.24819463736108,44.75180536263892,5.834629609438542,False,False
2026-01-01 05:00:00,520.6322810358313,46.56128649402812,53.43871350597188,6.522548141929422,False,False
2026-01-01 06:00:00,514.6992701162429,47.55012164729284,52.44987835270716,5.8816745066725025,True,False
2026-01-01 07:00:00,613.9575823228199,31.007069612863347,68.99293038713665,6.999289703639855,True,False
2026-01-01 08:00:00,636.5623043888855,27.239615935185746,72.76038406481425,6.815217716303611,True,False
2026-01-01 09:00:00,610.5352699018412,31.5774550163598,68.4225449836402,7.298151613948243,True,False
2026-01-01 10:00:00,531.4255683917971,44.76240526803381,55.23759473196619,6.840351330524089,True,False
2026-01-01 11:00:00,444.59340004002854,59.234433326661915,40.765566673338085,4.852342223195025,False,False
2026-01-01 12:00:00,401.39841338885833,66.43359776852361,33.56640223147639,5.317571692500487,False,False
2026-01-01 13:00:00,424.282700565346,62.61954990577567,37.38045009422433,5.4261433258965,False,False
2026-01-01 14:00:00,492.26732961288985,51.28877839785169,48.71122160214831,6.170847724980604,False,False
2026-01-01 15:00:00,514.8192816826978,47.53011971955037,52.46988028044963,6.3150148041798415,False,False
2026-01-01 16:00:00,512.1711000198102,47.97148333003164,52.02851666996836,6.834318355511693,False,False
2026-01-01 17:00:00,568.6768585607607,38.553856906539885,61.446143093460115,6.518283019233551,False,False
2026-01-01 18:00:00,590.578273597752,34.90362106704134,65.09637893295866,6.713285738920072,True,False
2026-01-01 19:00:00,635.7597709095126,27.373371515081246,72.62662848491875,6.909616914726889,True,False
2026-01-01 20:00:00,626.0079996979644,28.99866671700594,71.00133328299407,8.20863713423068,True,False
2026-01-01 21:00:00,563.1200511625776,39.479991472903734,60.520008527096266,6.704606596811894,True,False
2026-01-01 22:00:00,465.02317072943345,55.829471545094435,44.170528454905565,5.604065662141828,True,False
2026-01-01 23:00:00,528.0859469699676,45.31900883833874,54.68099116166126,6.948428360946579,False,False
2026-01-02 00:00:00,546.0119855758967,42.33133573735055,57.66866426264945,6.562638365761723,False,False
2026-01-02 01:00:00,523.1713526425679,46.13810789290535,53.86189210709465,6.250966858451445,False,False
2026-01-02 02:00:00,452.7551701956151,57.87413830073081,42.12586169926919,5.256314905524008,False,False
2026-01-02 03:00:00,485.7004069195814,52.38326551340311,47.61673448659689,5.444908727598961,False,False
2026-01-02 04:00:00,526.2320190589372,45.627996823510465,54.372003176489535,5.95155335095554,False,False
2026-01-02 05:00:00,548.9410435690278,41.843159405162034,58.156840594837966,7.579351033396639,False,False
2026-01-02 06:00:00,519.779433548209,46.703427741965164,53.296572258034836,6.48393937548773,True,False
2026-01-02 07:00:00,598.0133984878858,33.66443358535237,66.33556641464763,6.1612031970687235,True,False
2026-01-02 08:00:00,623.5914312700165,29.40142812166391,70.59857187833609,7.333048652957904,True,False
2026-01-02 09:00:00,611.8130725023964,31.36448791626727,68.63551208373273,7.27186767171658,True,False
2026-01-02 10:00:00,550.5814608544487,41.56975652425856,58.43024347574144,7.796354970220537,True,False
2026-01-02 11:00:00,465.72890713109666,55.71184881148389,44.28815118851611,5.063166941331453,False,False
2026-01-02 12:00:00,464.05769414432757,55.99038430927874,44.00961569072126,5.185719461610273,False,False
2026-01-02 13:00:00,422.6627368916893,62.88954385138512,37.11045614861488,5.494976980437695,False,False
2026-01-02 14:00:00,384.1097503256582,69.3150416123903,30.684958387609697,5.363826488004465,False,False
2026-01-02 15:00:00,434.9341563154282,60.84430728076197,39.15569271923803,4.73319184654568,False,False
2026-01-02 16:00:00,487.68966507311677,52.05172248781387,47.94827751218613,5.777846739951579,False,False
2026-01-02 17:00:00,502.2615816754354,49.62306972076076,50.37693027923924,6.49557047149181,False,False
2026-01-02 18:00:00,548.3983306244793,41.93361156258678,58.06638843741322,7.05676667959348,True,False
2026-01-02 19:00:00,592.6513621052501,34.55810631579165,65.44189368420835,6.482828698653178,True,False
2026-01-02 20:00:00,644.8258465301263,25.86235891164561,74.13764108835439,7.1852362856040095,True,False
2026-01-02 21:00:00,617.0479737579585,30.492004373673577,69.50799562632642,7.56230581731453,True,False
2026-01-02 22:00:00,534.2329080976368,44.29451531706054,55.70548468293946,6.908363514370057,True,False
2026-01-02 23:00:00,488.5583905122108,51.90693491463154,48.09306508536846,6.385432708976588,False,False
2026-01-03 00:00:00,487.2244425857642,52.12925956903929,47.87074043096071,5.820159319634409,False,True
2026-01-03 01:00:00,411.06139132841804,64.82310144526366,35.17689855473634,5.710999340246972,False,True
2026-01-03 02:00:00,497.4453253221625,50.425779112972926,49.574220887027074,5.746116177555657,False,True
2026-01-03 03:00:00,485.29370599198376,52.45104900133604,47.54895099866396,6.167110104699359,False,True
2026-01-03 04:00:00,537.7692208082323,43.70512986529462,56.29487013470538,5.843668005651679,False,True
2026-01-03 05:00:00,465.9324220579347,55.677929657010885,44.322070342989115,5.878230661558433,False,True
2026-01-03 06:00:00,544.6639530645396,42.55600782257674,57.44399217742326,6.844904896384447,True,True
2026-01-03 07:00:00,562.2386251393593,39.626895810106774,60.373104189893226,6.741155740381477,True,True
2026-01-03 08:00:00,632.8536475545254,27.857725407579093,72.1422745924209,6.926416729987869,True,True
2026-01-03 09:00:00,544.0049684316253,42.66583859472911,57.33416140527089,6.473270428933803,True,True
2026-01-03 10:00:00,511.7222322741814,48.04629462096977,51.95370537903023,5.938296659160761,True,True
2026-01-03 11:00:00,442.92933311692497,59.511777813845846,40.488222186154154,5.570397290854465,False,True
2026-01-03 12:00:00,387.11282256023367,68.8145295732944,31.185470426705606,5.040403024095839,False,True
2026-01-03 13:00:00,402.452186575927,66.25796890401216,33.74203109598784,5.742310302961727,False,True
2026-01-03 14:00:00,406.6753996031861,65.55410006613565,34.445899933864354,4.681635221278526,False,True
2026-01-03 15:00:00,462.1986573531915,56.30022377446808,43.69977622553192,4.90645864323608,False,True
2026-01-03 16:00:00,473.96750067680307,54.33874988719949,45.66125011280051,6.129919937980157,False,True
2026-01-03 17:00:00,463.0680110500385,56.155331491660256,43.844668508339744,6.370791313852514,False,True
2026-01-03 18:00:00,584.9150795596595,35.84748674005675,64.15251325994325,7.416502962191678,True,True
2026-01-03 19:00:00,577.5664932657108,37.07225112238153,62.92774887761847,7.5892010679432955,True,True
2026-01-03 20:00:00,561.8708144652874,39.688197589118765,60.311802410881235,6.963346214944371,True,True
2026-01-03 21:00:00,603.9729841277325,32.671169312044576,67.32883068795542,7.193114838665019,True,True
2026-01-03 22:00:00,493.0201978781581,51.16330035364032,48.83669964635968,6.176089328086873,True,True
2026-01-03 23:00:00,464.59580654890186,55.900698908516354,44.099301091483646,4.98472621898006,False,True
2026-01-04 00:00:00,456.41529935339423,57.26411677443429,42.73588322556571,5.460378134702991,False,True
2026-01-04 01:00:00,503.02940545570846,49.49509909071526,50.50490090928474,6.166212587979842,False,True
2026-01-04 02:00:00,440.3062128216808,59.94896452971987,40.05103547028013,5.778414745655639,False,True
2026-01-04 03:00:00,459.21437837014355,56.797603604976075,43.202396395023925,4.846212358490629,False,True
2026-01-04 04:00:00,430.3296049845326,61.6117325025779,38.3882674974221,4.9841196963864185,False,True
2026-01-04 05:00:00,457.7292582539059,57.04512362434902,42.95487637565098,4.580614971852807,False,True
2026-01-04 06:00:00,532.8763653798608,44.5206057700232,55.4793942299768,5.457600113472843,True,True
2026-01-04 07:00:00,568.9177131287842,38.513714478535974,61.486285521464026,7.326330394817406,True,True
2026-01-04 08:00:00,547.1804602294732,42.13658996175447,57.86341003824553,6.133313590935051,True,True
2026-01-04 09:00:00,521.9473726703255,46.34210455494574,53.65789544505426,6.0903570847055395,True,True
2026-01-04 10:00:00,531.496767192447,44.750538801258834,55.249461198741166,6.386019603829604,True,True
2026-01-04 11:00:00,447.4952839866946,58.750786002217566,41.249213997782434,5.394862060081319,False,True
2026-01-04 12:00:00,450.6516356958485,58.22472738402526,41.77527261597474,5.30396642829892,False,True
2026-01-04 13:00:00,430.59519211553135,61.56746798074477,38.43253201925523,5.229121823212191,False,True
2026-01-04 14:00:00,366.1876219262781,72.302063012287,27.697936987713007,5.369686264697153,False,True
2026-01-04 15:00:00,467.36085682030904,55.43985719661516,44.56014280338484,5.135960949244191,False,True
2026-01-04 16:00:00,507.5046035652397,48.749232739126725,51.250767260873275,6.199258305780447,False,True
2026-01-04 17:00:00,547.1371988098471,42.143800198358825,57.856199801641175,7.0420640619015495,False,True
2026-01-04 18:00:00,546.9105966354866,42.181567227418896,57.818432772581104,6.405949937115474,True,True
2026-01-04 19:00:00,639.8874274438654,26.68542875935578,73.31457124064423,7.693118962625777,True,True
2026-01-04 20:00:00,543.5084320431804,42.74859465946993,57.25140534053007,7.097811452299842,True,True
2026-01-04 21:00:00,518.5855551512124,46.90240747479793,53.09759252520207,5.768926744227189,True,True
2026-01-04 22:00:00,483.90700712058225,52.68216547990296,47.31783452009704,5.20193863998999,True,True
2026-01-04 23:00:00,495.07196810965064,50.82133864839156,49.17866135160844,5.809874844957597,False,True
2026-01-05 00:00:00,468.36062173004365,55.2732297116594,44.7267702883406,5.831212061004923,False,False
2026-01-05 01:00:00,550.2564278996958,41.62392868338402,58.37607131661598,6.8065945330476945,False,False
2026-01-05 02:00:00,494.54365412125605,50.90939097979066,49.09060902020934,5.766567003871225,False,False
2026-01-05 03:00:00,487.2289582244222,52.1285069625963,47.8714930374037,6.469533541541026,False,False
2026-01-05 04:00:00,524.8114097885519,45.86476503524134,54.13523496475866,6.253809176037058,False,False
2026-01-05 05:00:00,497.3304106803129,50.44493155328118,49.55506844671882,6.293352382109983,False,False
2026-01-05 06:00:00,531.8179753003232,44.6970041166128,55.3029958833872,6.786912214466545,True,False
2026-01-05 07:00:00,596.8636706923604,33.8560548846066,66.1439451153934,6.982714508706696,True,False
2026-01-05 08:00:00,580.5727698885509,36.57120501857486,63.42879498142514,7.317264668705655,True,False
2026-01-05 09:00:00,557.3700182298389,40.438330295026844,59.561669704973156,6.886682969738005,True,False
2026-01-05 10:00:00,512.1051278494538,47.9824786917577,52.0175213082423,5.3891204471441405,True,False
2026-01-05 11:00:00,474.14017304224797,54.309971159625334,45.690028840374666,6.0114741771126425,False,False
2026-01-05 12:00:00,429.01692074538414,61.83051320910265,38.16948679089735,6.026737709468308,False,False
2026-01-05 13:00:00,419.44606628331553,63.42565561944742,36.57434438055258,6.020403306589782,False,False
2026-01-05 14:00:00,459.59146625631087,56.73475562394819,43.26524437605181,5.548620247392658,False,False
2026-01-05 15:00:00,471.08789950046497,54.818683416589174,45.181316583410826,5.6396488761569845,False,False
2026-01-05 16:00:00,521.07682713372,46.48719547771333,53.51280452228667,6.446718854884127,False,False
2026-01-05 17:00:00,527.6831607054279,45.38613988242869,54.61386011757131,7.030856901482159,False,False
2026-01-05 18:00:00,639.6831497015883,26.719475049735287,73.28052495026472,8.511035032800127,True,False
2026-01-05 19:00:00,614.3534355227149,30.941094079547515,69.05890592045249,8.127728784339778,True,False
2026-01-05 20:00:00,600.5466094946648,33.2422317508892,66.7577682491108,6.763576647129129,True,False
2026-01-05 21:00:00,661.0645758099965,23.15590403166724,76.84409596833277,6.967537467504437,True,False
2026-01-05 22:00:00,534.5750317792005,44.237494703466595,55.762505296533405,6.278760904486028,True,False
2026-01-05 23:00:00,550.8834497631944,41.51942503946759,58.48057496053241,7.15831447255794,False,False
2026-01-06 00:00:00,459.4209330434047,56.76317782609921,43.23682217390079,5.246105670677715,False,False
2026-01-06 01:00:00,508.91695414826825,48.51384097528862,51.48615902471138,6.497295930736315,False,False
2026-01-06 02:00:00,474.9633787628609,54.172770206189846,45.827229793810154,6.139678734540163,False,False
2026-01-06 03:00:00,500.77317798794695,49.87113700200884,50.12886299799116,5.135474092241347,False,False
2026-01-06 04:00:00,541.0765887607914,43.15390187320143,56.84609812679857,6.166041101052699,False,False
2026-01-06 05:00:00,582.9112620082323,36.18145633196129,63.81854366803871,6.6657206048812725,False,False
2026-01-06 06:00:00,561.4838708599605,39.752688190006594,60.247311809993406,6.086330152145183,True,False
2026-01-06 07:00:00,582.5544863217681,36.24091894637199,63.75908105362801,6.875232925335832,True,False
2026-01-06 08:00:00,664.7956537563502,22.534057707274957,77.46594229272505,7.636422467807734,True,False
2026-01-06 09:00:00,621.6786031414941,29.72023280975098,70.27976719024902,7.493579989786748,True,False
2026-01-06 10:00:00,521.1361499760237,46.47730833732938,53.52269166267062,6.578583419747492,True,False
2026-01-06 11:00:00,530.6549600394507,44.89083999342489,55.10916000657511,5.5442048396169294,False,False
2026-01-06 12:00:00,419.99696543232375,63.333839094612706,36.666160905387294,4.68571899439212,False,False
2026-01-06 13:00:00,415.14233192288606,64.142944679519,35.857055320480995,5.084727745108778,False,False
2026-01-06 14:00:00,433.03763295284534,61.16039450785911,38.83960549214089,5.363658212901209,False,False
2026-01-06 15:00:00,477.5365576302498,53.74390706162504,46.25609293837496,5.961408888621316,False,False
2026-01-06 16:00:00,525.8787824701473,45.68686958830879,54.31313041169121,6.517486581344409,False,False
2026-01-06 17:00:00,576.2987753177647,37.283537447039215,62.716462552960785,7.698485906554778,False,False
2026-01-06 18:00:00,599.1020028166579,33.482999530557024,66.51700046944298,5.57454650687379,True,False
2026-01-06 19:00:00,658.1387254730314,23.643545754494767,76.35645424550523,8.170040793017911,True,False
2026-01-06 20:00:00,638.4398775022112,26.926687082964808,73.0733129170352,6.579627613446625,True,False
2026-01-06 21:00:00,599.1387825960971,33.476869567317145,66.52313043268285,6.3414617878305,True,False
2026-01-06 22:00:00,537.0872244306363,43.81879592822728,56.18120407177272,5.9126732746597925,True,False
2026-01-06 23:00:00,565.3921820519871,39.10130299133549,60.89869700866451,6.751528083280207,False,False
2026-01-07 00:00:00,532.6328196409389,44.561196726510175,55.438803273489825,5.6474903224017226,False,False
2026-01-07 01:00:00,488.8786875337093,51.853552077715115,48.146447922284885,6.5131468835696085,False,False
2026-01-07 02:00:00,478.39351554359524,53.60108074273413,46.39891925726587,5.925104467879042,False,False
2026-01-07 03:00:00,515.640843378456,47.39319277025733,52.60680722974267,7.026149717467739,False,False
2026-01-07 04:00:00,527.8744387425537,45.354260209574385,54.645739790425615,5.9109903002582005,False,False
2026-01-07 05:00:00,572.6153290962715,37.89744515062142,62.10255484937858,7.121050313314087,False,False
2026-01-07 06:00:00,483.73924336768425,52.71012610538596,47.28987389461404,6.31460371888663,True,False
2026-01-07 07:00:00,559.5142305939612,40.080961567673135,59.919038432326865,6.385737464718877,True,False
2026-01-07 08:00:00,554.9675219513696,40.8387463414384,59.1612536585616,5.731730145419677,True,False
2026-01-07 09:00:00,564.9310498513433,39.178158358109435,60.821841641890565,7.1224050200261,True,False
2026-01-07 10:00:00,586.9540706103119,35.50765489828135,64.49234510171866,7.47495894737421,True,False
2026-01-07 11:00:00,494.0927762408927,50.98453729318455,49.01546270681545,5.684749827703564,False,False
2026-01-07 12:00:00,476.1907875644705,53.968202072588255,46.031797927411745,6.2531453251455735,False,False
2026-01-07 13:00:00,431.19974410180373,61.46670931636604,38.53329068363396,5.180213751222405,False,False
2026-01-07 14:00:00,407.3387770768978,65.44353715385036,34.55646284614964,5.078983995453614,False,False
2026-01-07 15:00:00,444.1492391321628,59.30846014463953,40.69153985536047,5.599252311890107,False,False
2026-01-07 16:00:00,578.3873277145677,36.93544538090537,63.06455461909463,7.301094043219651,False,False
2026-01-07 17:00:00,575.6780393629138,37.38699343951437,62.61300656048563,6.345900014539577,False,False
2026-01-07 18:00:00,635.9357282806266,27.344045286562235,72.65595471343777,8.573268017249259,True,False
2026-01-07 19:00:00,645.6442521892088,25.725957968465195,74.2740420315348,8.396082010613434,True,False
2026-01-07 20:00:00,634.0801114566747,27.653314757220894,72.3466852427791,7.05091141260264,True,False
2026-01-07 21:00:00,519.6228253788479,46.729529103525344,53.270470896474656,6.31828925937489,True,False
2026-01-07 22:00:00,520.2777849182162,46.6203691802973,53.3796308197027,6.167476692339841,True,False
2026-01-07 23:00:00,470.63181021341273,54.89469829776454,45.10530170223546,5.421608247166036,False,False
2026-01-08 00:00:00,482.2717017114247,52.954716381429215,47.045283618570785,4.959848513433773,False,False
2026-01-08 01:00:00,493.166524939275,51.13891251012084,48.86108748987916,5.917482514082605,False,False
2026-01-08 02:00:00,547.1606784048324,42.13988693252793,57.86011306747207,6.630360711806884,False,False
2026-01-08 03:00:00,552.2944471973825,41.28425880043625,58.71574119956375,6.288482384908734,False,False
2026-01-08 04:00:00,505.61903734425454,49.06349377595758,50.93650622404242,6.840133862888015,False,False
2026-01-08 05:00:00,543.683344653651,42.71944255772483,57.28055744227517,6.116254685617233,False,False
2026-01-08 06:00:00,584.8712318337035,35.854794694382754,64.14520530561725,6.938207175489633,True,False
2026-01-08 07:00:00,529.9160014690772,45.0139997551538,54.9860002448462,7.766113140008975,True,False
2026-01-08 08:00:00,619.3901251099235,30.101645815012755,69.89835418498724,6.983206611298398,True,False
2026-01-08 09:00:00,625.930127325261,29.011645445789835,70.98835455421016,8.08598498238225,True,False
2026-01-08 10:00:00,502.49141690146564,49.58476384975573,50.41523615024427,5.542860308285374,True,False
2026-01-08 11:00:00,500.3518737680936,49.9413543719844,50.0586456280156,6.84636280153547,False,False
2026-01-08 12:00:00,461.4806652350592,56.419889127490144,43.580110872509856,5.846676954947136,False,False
2026-01-08 13:00:00,417.8179635388592,63.6970060768568,36.3029939231432,5.9705245105445055,False,False
2026-01-08 14:00:00,432.4686070228407,61.25523216285988,38.74476783714012,5.085744995373393,False,False
2026-01-08 15:00:00,506.19928065528114,48.96678655745315,51.03321344254685,5.986284661330389,False,False
2026-01-08 16:00:00,502.7392587293423,49.543456878442946,50.456543121557054,5.940721915925639,False,False
2026-01-08 17:00:00,567.8588091083843,38.690198481935944,61.309801518064056,7.10403370992365,False,False
2026-01-08 18:00:00,646.2087975878374,25.63186706869377,74.36813293130623,6.962369214040208,True,False
2026-01-08 19:00:00,603.5398854482767,32.74335242528722,67.25664757471279,7.486768576214787,True,False
2026-01-08 20:00:00,593.6859162121575,34.38568063130708,65.61431936869292,6.970628330664499,True,False
2026-01-08 21:00:00,554.4545438541886,40.92424269096856,59.07575730903144,7.083683810080424,True,False
2026-01-08 22:00:00,498.68598477995295,50.21900253667451,49.78099746332549,6.297690363585302,True,False
2026-01-08 23:00:00,510.2259802210112,48.2956699631648,51.7043300368352,6.553352130476714,False,False
2026-01-09 00:00:00,499.3115418021162,50.11474303298063,49.88525696701937,6.358313260964665,False,False
2026-01-09 01:00:00,530.6845904543339,44.88590159094434,55.11409840905566,7.122946551518273,False,False
2026-01-09 02:00:00,512.4467912907257,47.92553478487904,52.07446521512096,6.1966420581194095,False,False
2026-01-09 03:00:00,523.7605295573383,46.03991174044363,53.96008825955637,6.447291286844252,False,False
2026-01-09 04:00:00,486.2871166801088,52.2854805533152,47.7145194466848,6.578852098949848,False,False
2026-01-09 05:00:00,516.0223270275654,47.32961216207243,52.67038783792757,5.990666594738893,False,False
2026-01-09 06:00:00,591.653284110033,34.72445264832783,65.27554735167217,6.757143503165639,True,False
2026-01-09 07:00:00,610.3830210432761,31.602829826120647,68.39717017387935,7.778197364150567,True,False
2026-01-09 08:00:00,557.0108804523353,40.49818659127745,59.50181340872255,6.393578246841865,True,False
2026-01-09 09:00:00,548.8618871513169,41.85635214144718,58.14364785855282,6.175342659687846,True,False
2026-01-09 10:00:00,574.6722050503456,37.55463249160906,62.44536750839094,6.967191545494921,True,False
2026-01-09 11:00:00,533.9450481830646,44.34249196948923,55.65750803051077,6.3347879703229175,False,False
2026-01-09 12:00:00,417.7180369106272,63.713660514895466,36.286339485104534,4.519261643775008,False,False
2026-01-09 13:00:00,385.83435907494834,69.02760682084195,30.972393179158047,4.687879395194343,False,False
2026-01-09 14:00:00,419.1042595737614,63.48262340437309,36.51737659562691,4.893356589398086,False,False
2026-01-09 15:00:00,463.868510843052,56.02191485949133,43.97808514050867,5.7183324819421015,False,False
2026-01-09 16:00:00,583.8283067277592,36.028615545373455,63.971384454626545,6.3269245596350245,False,False
2026-01-09 17:00:00,614.320623984356,30.946562669274,69.053437330726,7.605682612239024,False,False
2026-01-09 18:00:00,661.3964967713482,23.10058387144196,76.89941612855804,7.259751834816156,True,False
2026-01-09 19:00:00,558.4498738957891,40.25835435070182,59.74164564929818,6.635068526296035,True,False
2026-01-09 20:00:00,572.4707123086566,37.92154794855723,62.07845205144277,6.001186959564634,True,False
2026-01-09 21:00:00,549.8570568978624,41.69049051702293,58.30950948297707,6.612387940422643,True,False
2026-01-09 22:00:00,479.65739334262213,53.39043444289631,46.60956555710369,6.08472608997534,True,False
2026-01-09 23:00:00,532.6187516140436,44.5635413976594,55.4364586023406,7.012312860160079,False,False
2026-01-10 00:00:00,470.45904295278484,54.923492841202524,45.076507158797476,5.724987988115191,False,True
2026-01-10 01:00:00,495.3686233885576,50.77189610190707,49.22810389809293,6.065063215573003,False,True
2026-01-10 02:00:00,476.5834641720951,53.90275597131748,46.09724402868252,5.671901641050986,False,True
2026-01-10 03:00:00,437.24819623629855,60.4586339606169,39.5413660393831,5.6171062119404755,False,True
2026-01-10 04:00:00,470.40510752713175,54.932482078811375,45.067517921188625,5.56172718634314,False,True
2026-01-10 05:00:00,512.5885658479656,47.901905692005734,52.098094307994266,6.077111877666459,False,True
2026-01-10 06:00:00,483.79500347772296,52.700832753712845,47.299167246287155,5.282183089525195,True,True
2026-01-10 07:00:00,548.2027338766752,41.966211020554134,58.033788979445866,6.04641172795735,True,True
2026-01-10 08:00:00,598.4010465303808,33.59982557826987,66.40017442173013,7.147948696452364,True,True
2026-01-10 09:00:00,544.1907014932932,42.63488308445113,57.36511691554887,5.876170904083072,True,True
2026-01-10 10:00:00,529.7460204256233,45.042329929062774,54.957670070937226,5.974019854559537,True,True
2026-01-10 11:00:00,435.75817922224337,60.7069701296261,39.2930298703739,5.74280612194385,False,True
2026-01-10 12:00:00,382.4768680729194,69.58718865451343,30.412811345486574,4.174342616964078,False,True
2026-01-10 13:00:00,353.1961167892526,74.46731386845791,25.532686131542093,5.652248766028804,False,True
2026-01-10 14:00:00,377.82120505898155,70.36313249016975,29.636867509830253,5.258084628889119,False,True
2026-01-10 15:00:00,443.5668217105549,59.405529714907516,40.594470285092484,4.909049448746751,False,True
2026-01-10 16:00:00,517.9094369873352,47.015093835444134,52.984906164555866,5.9715895613963745,False,True
2026-01-10 17:00:00,538.799922735042,43.53334621082634,56.46665378917366,6.279868742412851,False,True
2026-01-10 18:00:00,565.5283084375827,39.078615260402884,60.921384739597116,7.403297007986639,True,True
